Id, Throughput in this window (events/second), Entire throughput for the run (events/second), Total elapsed time(s), Average latency per event (ms), Entire Average latency per event (ms), Total number of events received (non-atomic)
2765,47619,42366,652.638,0.7826,1.4303249547920434,27650000
2766,62893,42371,652.797,2.5022,1.4307124728850324,27660000
2767,39682,42370,653.049,0.7363,1.430461510661366,27670000
2768,45045,42371,653.271,0.6141,1.430166582369942,27680000
2769,50505,42373,653.469,0.7151,1.4299083423618635,27690000
2770,99009,42382,653.57,2.7795,1.430395559566787,27700000
2771,37174,42380,653.839,0.6755,1.4301231324431614,27710000
2772,74074,42387,653.974,1.6371,1.4301977994227995,27720000
2773,19267,42368,654.493,0.8185,1.4299772087991345,27730000
2774,29154,42361,654.836,0.7599,1.4297356524873828,27740000
2775,34364,42358,655.128,1.1895,1.4296490810810811,27750000
2776,31948,42353,655.441,1.8467,1.4297993155619597,27760000
2777,41666,42352,655.682,1.6505,1.429878790061217,27770000
2778,53191,42355,655.87,1.6596,1.4299614830813534,27780000
2779,44444,42356,656.095,1.6773,1.4300504857862542,27790000
2780,35087,42353,656.38,1.4004,1.4300398201438849,27800000
2781,48076,42355,656.588,2.5565,1.430444875943905,27810000
2782,45662,42356,656.807,1.419,1.4304407620416966,27820000
2783,51020,42359,657.003,1.686,1.4305325907294286,27830000
2784,192307,42370,657.055,0.94,1.430356393678161,27840000
2785,47619,42372,657.265,1.184,1.4302679353680432,27850000
2786,48780,42374,657.47,1.6971,1.430363711414214,27860000
